#1
double data(2920, 2)
0;0.0
10800;0.0
21600;217.6
32400;526.8
43200;691.5
54000;2440.7
64800;258.3
75600;217.6
86400;0.0
97200;26.4
108000;203.4
118800;0.0
129600;0.0
140400;0.0
151200;54.9
162000;134.2
172800;299.0
183600;0.0
194400;500.3
205200;231.9
216000;0.0
226800;0.0
237600;0.0
248400;0.0
259200;0.0
270000;0.0
280800;0.0
291600;705.8
302400;311.2
313200;541.0
324000;447.5
334800;935.6
345600;296.9
356400;0.0
367200;40.7
378000;459.7
388800;593.9
399600;475.9
410400;351.9
421200;323.4
432000;0.0
442800;0.0
453600;799.3
464400;608.1
475200;270.5
486000;189.2
496800;323.4
507600;339.7
518400;0.0
529200;0.0
540000;148.5
550800;1029.1
561600;2021.7
572400;176.9
583200;909.1
594000;162.7
604800;0.0
615600;0.0
626400;433.2
637200;449.5
648000;624.4
658800;272.5
669600;528.8
680400;176.9
691200;0.0
702000;0.0
712800;1816.3
723600;0.0
734400;0.0
745200;0.0
756000;256.3
766800;0.0
777600;392.5
788400;14.2
799200;95.6
810000;299.0
820800;0.0
831600;0.0
842400;0.0
853200;0.0
864000;0.0
874800;0.0
885600;0.0
896400;964.1
907200;569.5
918000;1059.7
928800;406.8
939600;435.3
950400;189.2
961200;0.0
972000;54.9
982800;461.7
993600;502.4
1004400;543.0
1015200;313.2
1026000;337.6
1036800;0.0
1047600;0.0
1058400;734.2
1069200;189.2
1080000;449.5
1090800;353.9
1101600;516.6
1112400;191.2
1123200;0.0
1134000;0.0
1144800;205.4
1155600;488.1
1166400;107.8
1177200;337.6
1188000;1206.1
1198800;351.9
1209600;0.0
1220400;0.0
1231200;392.5
1242000;811.5
1252800;380.3
1263600;677.3
1274400;461.7
1285200;406.8
1296000;0.0
1306800;0.0
1317600;107.8
1328400;0.0
1339200;0.0
1350000;162.7
1360800;325.4
1371600;189.2
1382400;52.9
1393200;0.0
1404000;203.4
1414800;394.6
1425600;0.0
1436400;0.0
1447200;0.0
1458000;0.0
1468800;0.0
1479600;0.0
1490400;0.0
1501200;2711.2
1512000;150.5
1522800;774.9
1533600;624.4
1544400;488.1
1555200;624.4
1566000;0.0
1576800;26.4
1587600;122.0
1598400;581.7
1609200;392.5
1620000;516.6
1630800;148.5
1641600;0.0
1652400;0.0
1663200;2591.2
1674000;514.6
1684800;40.7
1695600;176.9
1706400;311.2
1717200;502.4
1728000;0.0
1738800;0.0
1749600;122.0
1760400;176.9
1771200;299.0
1782000;447.5
1792800;504.4
1803600;54.9
1814400;0.0
1825200;0.0
1836000;299.0
1846800;935.6
1857600;296.9
1868400;679.3
1879200;2658.3
1890000;229.8
1900800;0.0
1911600;0.0
1922400;569.5
1933200;0.0
1944000;0.0
1954800;14.2
1965600;26.4
1976400;244.1
1987200;81.4
1998000;162.7
2008800;272.5
2019600;122.0
2030400;0.0
2041200;0.0
2052000;0.0
2062800;0.0
2073600;0.0
2084400;0.0
2095200;0.0
2106000;595.9
2116800;624.4
2127600;598.0
2138400;598.0
2149200;638.6
2160000;134.2
2170800;0.0
2181600;81.4
2192400;545.1
2203200;471.9
2214000;160.7
2224800;404.7
2235600;54.9
2246400;0.0
2257200;0.0
2268000;406.8
2278800;962.0
2289600;258.3
2300400;148.5
2311200;1016.9
2322000;353.9
2332800;0.0
2343600;0.0
2354400;203.4
2365200;67.1
2376000;390.5
2386800;368.1
2397600;81.4
2408400;2005.4
2419200;0.0
2430000;0.0
2440800;366.1
2451600;392.5
2462400;854.2
2473200;392.5
2484000;829.8
2494800;40.7
2505600;0.0
2516400;0.0
2527200;176.9
2538000;0.0
2548800;0.0
2559600;191.2
2570400;244.1
2581200;189.2
2592000;270.5
2602800;0.0
2613600;81.4
2624400;368.1
2635200;0.0
2646000;0.0
2656800;0.0
2667600;0.0
2678400;0.0
2689200;0.0
2700000;0.0
2710800;949.8
2721600;378.3
2732400;665.1
2743200;299.0
2754000;353.9
2764800;203.4
2775600;0.0
2786400;26.4
2797200;54.9
2808000;896.9
2818800;28.5
2829600;435.3
2840400;231.9
2851200;0.0
2862000;0.0
2872800;406.8
2883600;421.0
2894400;203.4
2905200;268.5
2916000;79.3
2926800;419.0
2937600;0.0
2948400;0.0
2959200;122.0
2970000;339.7
2980800;270.5
2991600;461.7
3002400;433.2
3013200;258.3
3024000;0.0
3034800;0.0
3045600;217.6
3056400;514.6
3067200;473.9
3078000;488.1
3088800;229.8
3099600;81.4
3110400;0.0
3121200;0.0
3132000;488.1
3142800;0.0
3153600;0.0
3164400;40.7
3175200;136.3
3186000;284.7
3196800;40.7
3207600;0.0
3218400;215.6
3229200;231.9
3240000;0.0
3250800;0.0
3261600;0.0
3272400;0.0
3283200;0.0
3294000;0.0
3304800;0.0
3315600;122.0
3326400;351.9
3337200;435.3
3348000;2656.3
3358800;949.8
3369600;215.6
3380400;0.0
3391200;122.0
3402000;2452.9
3412800;665.1
3423600;229.8
3434400;870.5
3445200;67.1
3456000;0.0
3466800;0.0
3477600;258.3
3488400;595.9
3499200;148.5
3510000;272.5
3520800;583.7
3531600;720.0
3542400;0.0
3553200;0.0
3564000;229.8
3574800;1261.0
3585600;705.8
3596400;329.5
3607200;380.3
3618000;138.3
3628800;0.0
3639600;0.0
3650400;270.5
3661200;368.1
3672000;421.0
3682800;502.4
3693600;2357.3
3704400;311.2
3715200;0.0
3726000;14.2
3736800;376.3
3747600;0.0
3758400;0.0
3769200;26.4
3780000;624.4
3790800;54.9
3801600;162.7
3812400;0.0
3823200;0.0
3834000;396.6
3844800;0.0
3855600;0.0
3866400;0.0
3877200;0.0
3888000;0.0
3898800;0.0
3909600;0.0
3920400;1112.5
3931200;368.1
3942000;294.9
3952800;323.4
3963600;433.2
3974400;353.9
3985200;0.0
3996000;26.4
4006800;353.9
4017600;990.5
4028400;337.6
4039200;624.4
4050000;351.9
4060800;0.0
4071600;0.0
4082400;270.5
4093200;325.4
4104000;231.9
4114800;284.7
4125600;541.0
4136400;921.4
4147200;0.0
4158000;0.0
4168800;325.4
4179600;1395.2
4190400;219.7
4201200;636.6
4212000;665.1
4222800;663.0
4233600;0.0
4244400;0.0
4255200;339.7
4266000;421.0
4276800;624.4
4287600;433.2
4298400;774.9
4309200;148.5
4320000;0.0
4330800;95.6
4341600;858.3
4352400;0.0
4363200;0.0
4374000;176.9
4384800;203.4
4395600;433.2
4406400;14.2
4417200;0.0
4428000;258.3
4438800;189.2
4449600;0.0
4460400;0.0
4471200;0.0
4482000;0.0
4492800;0.0
4503600;0.0
4514400;0.0
4525200;585.8
4536000;433.2
4546800;337.6
4557600;2670.5
4568400;907.1
4579200;380.3
4590000;0.0
4600800;81.4
4611600;868.5
4622400;1560.0
4633200;258.3
4644000;595.9
4654800;107.8
4665600;0.0
4676400;0.0
4687200;282.7
4698000;323.4
4708800;244.1
4719600;353.9
4730400;152.5
4741200;419.0
4752000;0.0
4762800;0.0
4773600;203.4
4784400;270.5
4795200;134.2
4806000;555.3
4816800;909.1
4827600;313.2
4838400;0.0
4849200;0.0
4860000;325.4
4870800;1059.7
4881600;160.7
4892400;516.6
4903200;500.3
4914000;52.9
4924800;0.0
4935600;0.0
4946400;95.6
4957200;0.0
4968000;0.0
4978800;40.7
4989600;95.6
5000400;488.1
5011200;95.6
5022000;0.0
5032800;14.2
5043600;136.3
5054400;0.0
5065200;0.0
5076000;0.0
5086800;0.0
5097600;0.0
5108400;0.0
5119200;0.0
5130000;758.6
5140800;909.1
5151600;339.7
5162400;744.4
5173200;421.0
5184000;162.7
5194800;0.0
5205600;203.4
5216400;284.7
5227200;585.8
5238000;353.9
5248800;392.5
5259600;162.7
5270400;0.0
5281200;0.0
5292000;284.7
5302800;569.5
5313600;136.3
5324400;40.7
5335200;339.7
5346000;679.3
5356800;0.0
5367600;0.0
5378400;40.7
5389200;67.1
5400000;650.8
5410800;1234.6
5421600;528.8
5432400;691.5
5443200;0.0
5454000;0.0
5464800;620.3
5475600;2249.5
5486400;964.1
5497200;648.8
5508000;323.4
5518800;109.8
5529600;0.0
5540400;0.0
5551200;2522.0
5562000;0.0
5572800;0.0
5583600;162.7
5594400;189.2
5605200;203.4
5616000;81.4
5626800;0.0
5637600;445.4
5648400;677.3
5659200;0.0
5670000;0.0
5680800;0.0
5691600;0.0
5702400;0.0
5713200;0.0
5724000;0.0
5734800;1112.5
5745600;364.1
5756400;492.2
5767200;282.7
5778000;1141.0
5788800;189.2
5799600;0.0
5810400;299.0
5821200;14.2
5832000;703.7
5842800;179.0
5853600;337.6
5864400;337.6
5875200;0.0
5886000;0.0
5896800;392.5
5907600;1299.7
5918400;433.2
5929200;2294.2
5940000;176.9
5950800;488.1
5961600;0.0
5972400;0.0
5983200;122.0
5994000;569.5
6004800;638.6
6015600;785.1
6026400;514.6
6037200;394.6
6048000;0.0
6058800;0.0
6069600;258.3
6080400;776.9
6091200;571.5
6102000;677.3
6112800;191.2
6123600;475.9
6134400;0.0
6145200;162.7
6156000;299.0
6166800;0.0
6177600;0.0
6188400;40.7
6199200;42.7
6210000;176.9
6220800;325.4
6231600;0.0
6242400;353.9
6253200;325.4
6264000;0.0
6274800;0.0
6285600;0.0
6296400;0.0
6307200;0.0
6318000;0.0
6328800;0.0
6339600;567.5
6350400;543.0
6361200;380.3
6372000;1057.6
6382800;530.8
6393600;256.3
6404400;0.0
6415200;189.2
6426000;341.7
6436800;1995.2
6447600;2101.0
6458400;355.9
6469200;351.9
6480000;0.0
6490800;0.0
6501600;174.9
6512400;311.2
6523200;0.0
6534000;394.6
6544800;406.8
6555600;677.3
6566400;0.0
6577200;0.0
6588000;351.9
6598800;231.9
6609600;691.5
6620400;272.5
6631200;1806.1
6642000;486.1
6652800;0.0
6663600;0.0
6674400;54.9
6685200;4962.7
6696000;179.0
6706800;394.6
6717600;366.1
6728400;311.2
6739200;0.0
6750000;0.0
6760800;191.2
6771600;0.0
6782400;0.0
6793200;14.2
6804000;69.2
6814800;162.7
6825600;162.7
6836400;176.9
6847200;122.0
6858000;217.6
6868800;0.0
6879600;0.0
6890400;0.0
6901200;0.0
6912000;0.0
6922800;0.0
6933600;0.0
6944400;555.3
6955200;323.4
6966000;258.3
6976800;555.3
6987600;339.7
6998400;366.1
7009200;0.0
7020000;136.3
7030800;231.9
7041600;341.7
7052400;172.9
7063200;758.6
7074000;54.9
7084800;0.0
7095600;0.0
7106400;838.0
7117200;598.0
7128000;54.9
7138800;366.1
7149600;445.4
7160400;150.5
7171200;0.0
7182000;0.0
7192800;244.1
7203600;1057.6
7214400;2684.7
7225200;1220.3
7236000;486.1
7246800;67.1
7257600;0.0
7268400;0.0
7279200;380.3
7290000;366.1
7300800;299.0
7311600;313.2
7322400;459.7
7333200;488.1
7344000;0.0
7354800;26.4
7365600;502.4
7376400;0.0
7387200;0.0
7398000;40.7
7408800;299.0
7419600;81.4
7430400;162.7
7441200;0.0
7452000;148.5
7462800;514.6
7473600;0.0
7484400;0.0
7495200;0.0
7506000;0.0
7516800;0.0
7527600;0.0
7538400;0.0
7549200;663.0
7560000;715.9
7570800;772.9
7581600;504.4
7592400;595.9
7603200;229.8
7614000;0.0
7624800;14.2
7635600;530.8
7646400;215.6
7657200;1004.7
7668000;571.5
7678800;67.1
7689600;0.0
7700400;0.0
7711200;801.4
7722000;299.0
7732800;258.3
7743600;256.3
7754400;648.8
7765200;868.5
7776000;0.0
7786800;0.0
7797600;28.5
7808400;421.0
7819200;1002.7
7830000;677.3
7840800;707.8
7851600;81.4
7862400;0.0
7873200;0.0
7884000;122.0
7894800;148.5
7905600;541.0
7916400;498.3
7927200;463.7
7938000;268.5
7948800;0.0
7959600;0.0
7970400;541.0
7981200;0.0
7992000;0.0
8002800;2060.3
8013600;162.7
8024400;176.9
8035200;122.0
8046000;0.0
8056800;2182.4
8067600;488.1
8078400;0.0
8089200;0.0
8100000;0.0
8110800;0.0
8121600;0.0
8132400;0.0
8143200;0.0
8154000;447.5
8164800;528.8
8175600;732.2
8186400;447.5
8197200;408.8
8208000;124.1
8218800;0.0
8229600;191.2
8240400;83.4
8251200;650.8
8262000;396.6
8272800;229.8
8283600;134.2
8294400;0.0
8305200;0.0
8316000;406.8
8326800;270.5
8337600;231.9
8348400;435.3
8359200;378.3
8370000;516.6
8380800;0.0
8391600;0.0
8402400;231.9
8413200;284.7
8424000;122.0
8434800;681.4
8445600;624.4
8456400;122.0
8467200;0.0
8478000;0.0
8488800;2115.2
8499600;852.2
8510400;449.5
8521200;622.4
8532000;1002.7
8542800;54.9
8553600;0.0
8564400;0.0
8575200;299.0
8586000;0.0
8596800;0.0
8607600;0.0
8618400;176.9
8629200;26.4
8640000;67.1
8650800;14.2
8661600;461.7
8672400;313.2
8683200;0.0
8694000;0.0
8704800;0.0
8715600;0.0
8726400;0.0
8737200;0.0
8748000;0.0
8758800;378.3
8769600;758.6
8780400;665.1
8791200;148.5
8802000;394.6
8812800;392.5
8823600;0.0
8834400;0.0
8845200;1031.2
8856000;679.3
8866800;286.8
8877600;595.9
8888400;79.3
8899200;0.0
8910000;0.0
8920800;1275.2
8931600;882.7
8942400;189.2
8953200;268.5
8964000;421.0
8974800;528.8
8985600;0.0
8996400;0.0
9007200;40.7
9018000;447.5
9028800;593.9
9039600;2753.9
9050400;638.6
9061200;244.1
9072000;0.0
9082800;0.0
9093600;394.6
9104400;610.2
9115200;811.5
9126000;3036.6
9136800;309.2
9147600;378.3
9158400;0.0
9169200;14.2
9180000;368.1
9190800;0.0
9201600;0.0
9212400;0.0
9223200;215.6
9234000;67.1
9244800;447.5
9255600;0.0
9266400;54.9
9277200;421.0
9288000;0.0
9298800;0.0
9309600;0.0
9320400;0.0
9331200;0.0
9342000;0.0
9352800;0.0
9363600;937.6
9374400;636.6
9385200;892.9
9396000;1275.2
9406800;81.4
