#1 
double data(12,2) 
#Time [s], Dynamic consumer gas price [Euro/J]
0,1.279167e-08
2678400,1.33e-08
5097600,1.33e-08
7776000,1.356944e-08
1.0368e+07,1.403889e-08
1.30464e+07,1.499722e-08
1.56384e+07,1.649167e-08
1.83168e+07,1.8125e-08
2.09952e+07,1.936389e-08
2.35872e+07,2.669444e-08
2.62656e+07,3.321667e-08
2.88576e+07,2.9325e-08
